InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1519249,104020,AQUA-TOTS SWIM CLUB,117 BLANKENBAKER PKWY,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/11/26,94,ROUTINE,FALSE,TRUE,CHLORINE,8.8000002,,7.3000002,TRUE,TRUE,FALSE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2955
1519250,29693,THE FORUM AT BROOKSIDE,200 BROOKSIDE DR,,DOUGLASS HILLS,KY,40243,JEFFERSON,POOL,2019/11/26,97,ROUTINE,FALSE,TRUE,BROMINE,,2.25,8.3999996,TRUE,TRUE,TRUE,TRUE,FALSE, pH Balance - ph(7.2-7.8),2956
1519251,29521,LA FONTENAY APARTMENTS,175 LA FONTENAY DR,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/11/26,91,ROUTINE,FALSE,TRUE,CHLORINE,7,,6.8000002,TRUE,TRUE,TRUE,FALSE,FALSE," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2957
1519349,74542,U OF L NATATORIUM,2216 S. FLOYD ST,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2019/12/02,94,ROUTINE,TRUE,TRUE,CHLORINE,2.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",2958
1519350,92579,U OF L - TRAINING POOL,2216 S FLOYD ST,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2019/12/02,92,ROUTINE,FALSE,TRUE,CHLORINE,1.2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - flow meter: installation, accessibility, operating, good repair| other - turover rate ~ hrs.(min.)",2959
1519350,92579,U OF L - TRAINING POOL,2216 S FLOYD ST,,LOUISVILLE,KY,40208,JEFFERSON,POOL,2019/12/02,92,ROUTINE,TRUE,TRUE,CHLORINE,1.2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - flow meter: installation, accessibility, operating, good repair| other - turover rate ~ hrs.(min.)",2960
1519669,78634,SPRING HILL SUITES LOU AIRPORT,820 PHILLIPS LANE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/12/03,84,ROUTINE,FALSE,TRUE,CHLORINE,3.2,,7,TRUE,TRUE,FALSE,FALSE,FALSE," other - disinfectant combined residual| pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - structures, decks, furnishings:  good repair, clean| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| Disinfectant Level - disinfectant free residual",2961
1519746,78826,HOLIDAY INN LOU. AIRPORT SOUTH,6551 PARAMOUNT PARK,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/12/03,,OTHER,TRUE,TRUE,BROMINE,,4.4000001,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2962
1520283,66478,COURTYARD BY MARRIOTT,819 PHILLIPS LN,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/12/04,92,ROUTINE,FALSE,TRUE,CHLORINE,5.5999999,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE," other - disinfectant combined residual| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",2963
1520283,66478,COURTYARD BY MARRIOTT,819 PHILLIPS LN,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/12/04,92,ROUTINE,TRUE,TRUE,CHLORINE,5.5999999,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained",2964
1520313,97812,HAMPTON INN & HOME2 SUITES,1150 FOREST BRIDGE RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/12/04,92,ROUTINE,FALSE,TRUE,CHLORINE,0.2,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE," other - disinfectant combined residual| Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2965
1520313,97812,HAMPTON INN & HOME2 SUITES,1150 FOREST BRIDGE RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/12/04,92,ROUTINE,TRUE,TRUE,CHLORINE,0.2,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2966
1520315,47281,YMCA NORTHEAST,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/12/04,88,ROUTINE,FALSE,TRUE,CHLORINE,1.6,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - recirculating piping:  identified, approved materials, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| other - operator testing frequency, log sheets maintained",2967
1520315,47281,YMCA NORTHEAST,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/12/04,88,ROUTINE,TRUE,TRUE,CHLORINE,1.6,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - recirculating piping:  identified, approved materials, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| other - operator testing frequency, log sheets maintained",2968
1520316,61441,YMCA NORTHEAST,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/12/04,90,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - operator testing frequency, log sheets maintained| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair",2969
1520316,61441,YMCA NORTHEAST,9400 MILL BROOK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/12/04,90,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - operator testing frequency, log sheets maintained| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair",2970
1521110,29463,YMCA,555 S 2ND ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/12/06,,OTHER,TRUE,TRUE,CHLORINE,1.8,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE, other - temperature (heated facilities),2971
1521193,69696,FOUR POINTS BY SHERATON,2850 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/12/06,89,ROUTINE,FALSE,TRUE,BROMINE,,2.2,7,TRUE,TRUE,TRUE,TRUE,FALSE," pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ph control, chemical feed equipment: types ~| other - test kits: provided, proper types, fresh reagents, maintained, proper usage",2972
1521193,69696,FOUR POINTS BY SHERATON,2850 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/12/06,89,ROUTINE,TRUE,TRUE,BROMINE,,2.2,7,TRUE,TRUE,TRUE,TRUE,TRUE," pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ph control, chemical feed equipment: types ~| other - test kits: provided, proper types, fresh reagents, maintained, proper usage",2973
1521715,91657,PARK LAUREATE APTS  INDOOR,2050 STONYBROOK DRIVE,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2019/12/09,,OTHER,TRUE,TRUE,CHLORINE,5,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2974
1522033,70161,HILTON GARDEN INN,2735 CRITTENDEN DRIVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/12/10,95,ROUTINE,FALSE,TRUE,CHLORINE,1,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2975
1522033,70161,HILTON GARDEN INN,2735 CRITTENDEN DRIVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/12/10,95,ROUTINE,TRUE,TRUE,CHLORINE,1,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2976
1522145,95029,HOLIDAY INN HURSTBOURNE,1325 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/12/09,91,ROUTINE,FALSE,TRUE,CHLORINE,1.8,,7.4000001,TRUE,TRUE,FALSE,TRUE,TRUE," other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - flow meter: installation, accessibility, operating, good repair",2977
1522145,95029,HOLIDAY INN HURSTBOURNE,1325 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/12/09,91,ROUTINE,TRUE,TRUE,CHLORINE,1.8,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - flow meter: installation, accessibility, operating, good repair",2978
1522147,29144,BLAIRWOOD SWIM CLUB,9300 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/12/09,85,ROUTINE,FALSE,TRUE,CHLORINE,5,,7.5999999,TRUE,TRUE,FALSE,FALSE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - recirculating piping:  identified, approved materials, good repair| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - warning signs, facility regulations posted, conspicuous, good repair",2979
1522152,67213,EAST LOUISVILLE EMBASSY SUITES,9940 CORPORATE CAMPUS DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2019/12/10,90,ROUTINE,FALSE,TRUE,CHLORINE,3.4000001,,7.1999998,TRUE,FALSE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - flow meter: installation, accessibility, operating, good repair| Main Drain Visible - turbidity",2980
1522152,67213,EAST LOUISVILLE EMBASSY SUITES,9940 CORPORATE CAMPUS DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2019/12/10,90,ROUTINE,TRUE,TRUE,CHLORINE,3.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - flow meter: installation, accessibility, operating, good repair| Main Drain Visible - turbidity",2981
1522153,67213,EAST LOUISVILLE EMBASSY SUITES,9940 CORPORATE CAMPUS DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2019/12/10,95,FOLLOW-UP,FALSE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2982
1522153,67213,EAST LOUISVILLE EMBASSY SUITES,9940 CORPORATE CAMPUS DR,,LOUISVILLE,KY,40245,JEFFERSON,POOL,2019/12/10,95,FOLLOW-UP,TRUE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2983
1522154,66533,SPRINGHILL SUITES,10101 FOREST GREEN BLVD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/12/10,90,ROUTINE,FALSE,TRUE,CHLORINE,1,,7.4000001,TRUE,TRUE,FALSE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - recirculating piping:  identified, approved materials, good repair",2984
1522154,66533,SPRINGHILL SUITES,10101 FOREST GREEN BLVD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/12/10,90,ROUTINE,TRUE,TRUE,CHLORINE,1,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - recirculating piping:  identified, approved materials, good repair",2985
1522155,66533,SPRINGHILL SUITES,10101 FOREST GREEN BLVD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/12/10,93,FOLLOW-UP,FALSE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - recirculating piping:  identified, approved materials, good repair",2986
1522155,66533,SPRINGHILL SUITES,10101 FOREST GREEN BLVD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/12/10,93,FOLLOW-UP,TRUE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - recirculating piping:  identified, approved materials, good repair",2987
1522374,73219,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/12/10,,OTHER,TRUE,TRUE,BROMINE,,9.8000002,8.1999998,TRUE,TRUE,TRUE,TRUE,FALSE, other - disinfectant combined residual| pH Balance - ph(7.2-7.8),2988
1522446,29270,CENTRAL HIGH SCHOOL,1130 W. CHESTNUT ST.,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/12/11,,OTHER,TRUE,TRUE,CHLORINE,5,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2989
1522560,66118,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/12/11,88,ROUTINE,FALSE,TRUE,BROMINE,,4.5,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - flow meter: installation, accessibility, operating, good repair| other - operator testing frequency, log sheets maintained| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2990
1522560,66118,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/12/11,88,ROUTINE,TRUE,TRUE,BROMINE,,4.5,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - flow meter: installation, accessibility, operating, good repair| other - operator testing frequency, log sheets maintained| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2991
1522561,66119,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,HOT TUB / SPA,2019/12/11,90,ROUTINE,FALSE,TRUE,BROMINE,,4.9499998,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - operator testing frequency, log sheets maintained",2992
1522561,66119,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,HOT TUB / SPA,2019/12/11,90,ROUTINE,TRUE,TRUE,BROMINE,,4.9499998,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - operator testing frequency, log sheets maintained",2993
1522566,101423,LOUISVILLE MARRIOTT EAST,1903 EMBASSY SQUARE BLVD,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/12/11,98,ROUTINE,TRUE,TRUE,CHLORINE,2.2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - recirculating piping:  identified, approved materials, good repair",2994
1523336,105429,TOWNEPLACE SUITES,6601 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/12/13,,OTHER,TRUE,TRUE,BROMINE,,4.8000002,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2995
1524159,106641,EMBASSY SUITES,501 S 4TH ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/12/17,,OTHER,TRUE,FALSE,CHLORINE,7.5,,8.3999996,TRUE,TRUE,TRUE,FALSE,FALSE, pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual,2996
1524160,101516,HOMEWOOD SUITES,635 W MARKET ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/12/17,,OTHER,TRUE,FALSE,CHLORINE,16.799999,,7,TRUE,TRUE,TRUE,FALSE,FALSE, pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - temperature (heated facilities),2997
1524161,101850,HOME 2 SUITES,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/12/17,93,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - operator testing frequency, log sheets maintained| other - toilet tissue, hand-drying, towels, soap provided| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - chemicals stock: adequate, fresh, storage, usage",2998
1524706,104185,YMCA - REPUBLIC BANK FOUNDATION,1720 WEST BROADWAY,,LOUISVILLE,KY,40203,JEFFERSON,POOL,2019/12/18,97,ROUTINE,FALSE,TRUE,CHLORINE,3,,7.5,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,2999
1524762,29311,ROYAL AMBASSADOR,1602 GARDINER LN,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2019/12/18,,OTHER,TRUE,TRUE,BROMINE,,8.8000002,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,3000
1524763,46780,LAKESIDE SWIM CLUB,2010 TREVILLIAN WAY,,LOUISVILLE,KY,40205,JEFFERSON,POOL,2019/12/18,,OTHER,TRUE,TRUE,CHLORINE,2.5999999,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,3001
1524780,51574,HAZELWOOD CTR ICFR,1800 BLUEGRASS AVE,,LOUISVILLE,KY,40215,JEFFERSON,POOL,2019/12/18,95,ROUTINE,FALSE,TRUE,CHLORINE,3,,7,TRUE,TRUE,TRUE,TRUE,FALSE, pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm),3002
1524780,51574,HAZELWOOD CTR ICFR,1800 BLUEGRASS AVE,,LOUISVILLE,KY,40215,JEFFERSON,POOL,2019/12/18,95,ROUTINE,TRUE,TRUE,CHLORINE,3,,7,TRUE,TRUE,TRUE,TRUE,TRUE, pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm),3003
1525421,64893,BAPTIST  MILESTONE THERAPY,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2019/12/20,97,ROUTINE,FALSE,TRUE,CHLORINE,3.2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - turover rate ~ hrs.(min.),3004
1525422,64951,BAPTIST MILESTONE LAP,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2019/12/20,95,ROUTINE,FALSE,TRUE,CHLORINE,1,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - turover rate ~ hrs.(min.)| other - deck drainage, deck/drains, backwash wastewater disposal",3005
1525422,64951,BAPTIST MILESTONE LAP,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2019/12/20,95,ROUTINE,TRUE,TRUE,CHLORINE,1,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - turover rate ~ hrs.(min.)| other - deck drainage, deck/drains, backwash wastewater disposal",3006
1525856,64902,BAPTIST MILESTONE SPA,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,HOT TUB / SPA,2019/12/23,98,ROUTINE,TRUE,TRUE,CHLORINE,1.6,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE, other - total alkalinity (50-180 ppm),3007
1525898,71464,COMFORT SUITES,6535 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/12/24,,OTHER,TRUE,FALSE,CHLORINE,0,,8,TRUE,TRUE,TRUE,FALSE,FALSE, pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual,3008
1526312,104020,AQUA-TOTS SWIM CLUB,117 BLANKENBAKER PKWY,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/12/20,,OTHER,TRUE,TRUE,CHLORINE,0.40000001,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,3009
1526320,36946,MARY T. MEAGHER AQUATIC CENTER,201 RESERVOIR AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2019/12/24,91,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7.8000002,TRUE,TRUE,FALSE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - water supply, approved source, entry method, cross-connections, adequate supply",3010
1526321,29315,MARY T. MEAGHER AQUATIC CENTER,201 RESERVOIR AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2019/12/24,95,ROUTINE,FALSE,TRUE,CHLORINE,3.2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - disinfectant system, type ~ installation, capacity, operating, good repair",3011
